year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2024,Porsche,Macan S,6,All-Wheel Drive,Premium,23,Automatic (AM-S7),Small SUV 4WD,Macan
2023,Porsche,Macan S,6,All-Wheel Drive,Premium,23,Automatic (AM-S7),Small SUV 4WD,Macan
2024,Porsche,Macan T,4,All-Wheel Drive,Premium,25,Automatic (AM-S7),Small SUV 4WD,Macan
2023,Porsche,Macan T,4,All-Wheel Drive,Premium,25,Automatic (AM-S7),Small SUV 4WD,Macan
2022,Porsche,Panamera,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,Camaro
2023,Porsche,Panamera,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,5 Series
2024,Porsche,Panamera 4,6,All-Wheel Drive,Premium,25,Automatic (AM-S8),Large Cars,Panamera
2023,Porsche,Panamera 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4 Executive,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Colorado
2023,Porsche,Panamera 4 Executive,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4 ST,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Sorento
2023,Porsche,Panamera 4 ST,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4S,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,Canyon
2023,Porsche,Panamera 4S,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4S Executive,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,911
2023,Porsche,Panamera 4S Executive,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera 4S ST,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Maverick
2023,Porsche,Panamera 4S ST,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera GTS,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,718
2023,Porsche,Panamera GTS,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera GTS ST,8,All-Wheel Drive,Premium,20,Automatic (AM-S8),Large Cars,718
2023,Porsche,Panamera GTS ST,8,All-Wheel Drive,Premium,20,Automatic (AM-S8),Large Cars,Panamera
2023,Porsche,Panamera Turbo S,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,Panamera
2023,Porsche,Panamera Turbo S Executive,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,Panamera
2023,Porsche,Panamera Turbo S ST,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,Panamera
2022,Porsche,Panamera Turbo S/Exec/ST,8,All-Wheel Drive,Premium,21,Automatic (AM-S8),Large Cars,Forte
2022,Ram,1500,8,Rear-Wheel Drive,Midgrade,23,Automatic 8-spd,Standard Pickup Trucks 2WD,Yukon
2022,Ram,1500,6,Rear-Wheel Drive,Diesel,32,Automatic 8-spd,Standard Pickup Trucks 2WD,GT
2022,Ram,1500,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,Cherokee
2022,Ram,1500,8,Rear-Wheel Drive,Midgrade,22,Automatic 8-spd,Standard Pickup Trucks 2WD,Navigator
2024,Ram,1500,8,Rear-Wheel Drive,Midgrade,23,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2024,Ram,1500,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500,8,Rear-Wheel Drive,Midgrade,23,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500,8,Rear-Wheel Drive,Midgrade,22,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2022,Ram,1500,6,4-Wheel Drive,Regular,24,Automatic 8-spd,Standard Pickup Trucks 4WD,Ranger
2022,Ram,1500,8,4-Wheel Drive,Midgrade,22,Automatic 8-spd,Standard Pickup Trucks 4WD,Bronco
2022,Ram,1500,8,4-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 4WD,K5
2022,Ram,1500,6,4-Wheel Drive,Diesel,29,Automatic 8-spd,Standard Pickup Trucks 4WD,Range Rover
2024,Ram,1500,6,4-Wheel Drive,Regular,24,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2024,Ram,1500,8,4-Wheel Drive,Midgrade,22,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500,8,4-Wheel Drive,Midgrade,22,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500,6,4-Wheel Drive,Diesel,29,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500,6,4-Wheel Drive,Regular,24,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500,8,4-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2022,Ram,1500 Classic ,8,Rear-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 2WD,Pathfinder
2022,Ram,1500 Classic ,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,Santa Fe
2024,Ram,1500 Classic ,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2024,Ram,1500 Classic ,8,Rear-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500 Classic ,6,Rear-Wheel Drive,Regular,25,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500 Classic ,8,Rear-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2022,Ram,1500 Classic ,8,4-Wheel Drive,Midgrade,21,Automatic 8-spd,Standard Pickup Trucks 4WD,Santa Fe
2022,Ram,1500 Classic ,6,4-Wheel Drive,Regular,23,Automatic 8-spd,Standard Pickup Trucks 4WD,Impreza
2024,Ram,1500 Classic ,8,4-Wheel Drive,Midgrade,20,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2024,Ram,1500 Classic ,6,4-Wheel Drive,Regular,23,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500 Classic ,8,4-Wheel Drive,Midgrade,20,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500 Classic ,6,4-Wheel Drive,Regular,23,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2022,Ram,1500 HFE ,6,Rear-Wheel Drive,Diesel,33,Automatic 8-spd,Standard Pickup Trucks 2WD,Corolla
2022,Ram,1500 HFE ,6,Rear-Wheel Drive,Regular,26,Automatic 8-spd,Standard Pickup Trucks 2WD,Huracan
2024,Ram,1500 HFE ,6,Rear-Wheel Drive,Regular,26,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2023,Ram,1500 HFE ,6,Rear-Wheel Drive,Regular,26,Automatic 8-spd,Standard Pickup Trucks 2WD,1500
2022,Ram,1500 TRX ,8,4-Wheel Drive,Premium,14,Automatic 8-spd,Standard Pickup Trucks 4WD,Civic
2024,Ram,1500 TRX ,8,4-Wheel Drive,Premium,14,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2023,Ram,1500 TRX ,8,4-Wheel Drive,Premium,14,Automatic 8-spd,Standard Pickup Trucks 4WD,1500
2022,Ram,Promaster City,4,Front-Wheel Drive,Regular,28,Automatic 9-spd,Special Purpose Vehicle 2WD,Q5
2022,Rolls-Royce,Cullinan,12,All-Wheel Drive,Premium,20,Automatic (S8),Midsize Station Wagons,M
2024,Rolls-Royce,Cullinan,12,All-Wheel Drive,Premium,19,Automatic (S8),Midsize Station Wagons,Cullinan
2023,Rolls-Royce,Cullinan,12,All-Wheel Drive,Premium,19,Automatic (S8),Midsize Station Wagons,Cullinan
2022,Rolls-Royce,Cullinan Black Badge,12,All-Wheel Drive,Premium,20,Automatic (S8),Midsize Station Wagons,S60
2024,Rolls-Royce,Cullinan Black Badge,12,All-Wheel Drive,Premium,19,Automatic (S8),Midsize Station Wagons,Cullinan
2023,Rolls-Royce,Cullinan Black Badge,12,All-Wheel Drive,Premium,19,Automatic (S8),Midsize Station Wagons,Cullinan
2022,Rolls-Royce,Ghost,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,5 Series
2024,Rolls-Royce,Ghost,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2023,Rolls-Royce,Ghost,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2022,Rolls-Royce,Ghost Black Badge,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,S3
2024,Rolls-Royce,Ghost Black Badge,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2023,Rolls-Royce,Ghost Black Badge,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2022,Rolls-Royce,Ghost Extended,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,E-Pace
2024,Rolls-Royce,Ghost Extended,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2023,Rolls-Royce,Ghost Extended,12,All-Wheel Drive,Premium,19,Automatic (S8),Large Cars,Ghost
2022,Rolls-Royce,Phantom,12,Rear-Wheel Drive,Premium,20,Automatic (S8),Large Cars,4 Series
2024,Rolls-Royce,Phantom,12,Rear-Wheel Drive,Premium,18,Automatic (S8),Large Cars,Phantom
2023,Rolls-Royce,Phantom,12,Rear-Wheel Drive,Premium,18,Automatic (S8),Large Cars,Phantom
2022,Rolls-Royce,Phantom Extended,12,Rear-Wheel Drive,Premium,20,Automatic (S8),Large Cars,Outlander
2024,Rolls-Royce,Phantom Extended,12,Rear-Wheel Drive,Premium,18,Automatic (S8),Large Cars,Phantom
2023,Rolls-Royce,Phantom Extended,12,Rear-Wheel Drive,Premium,18,Automatic (S8),Large Cars,Phantom
2023,RUF Automobile,T12/CTR3/CTR Anniversary,6,Rear-Wheel Drive,Premium,22,Manual 7-spd,Two Seaters,T12/CTR3/CTR Anniversary
2022,Subaru,Ascent,4,All-Wheel Drive,Regular,27,Automatic (AV-S8),Standard SUV 4WD,X6
2024,Subaru,Ascent,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Standard SUV 4WD,Ascent
2023,Subaru,Ascent,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Standard SUV 4WD,Ascent
2022,Subaru,Ascent Limited/Touring/Onyx ,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Standard SUV 4WD,Wagoneer
2024,Subaru,Ascent Limited/Touring/Onyx ,4,All-Wheel Drive,Regular,25,Automatic (AV-S8),Standard SUV 4WD,Ascent
2023,Subaru,Ascent Limited/Touring/Onyx ,4,All-Wheel Drive,Regular,25,Automatic (AV-S8),Standard SUV 4WD,Ascent
2022,Subaru,BRZ,4,Rear-Wheel Drive,Premium,30,Automatic (S6),Minicompact Cars,Levante
2022,Subaru,BRZ,4,Rear-Wheel Drive,Premium,27,Manual 6-spd,Minicompact Cars,911
2024,Subaru,BRZ,4,Rear-Wheel Drive,Premium,30,Automatic (S6),Minicompact Cars,BRZ
2024,Subaru,BRZ,4,Rear-Wheel Drive,Premium,27,Manual 6-spd,Minicompact Cars,BRZ
2023,Subaru,BRZ,4,Rear-Wheel Drive,Premium,27,Manual 6-spd,Minicompact Cars,BRZ
2023,Subaru,BRZ,4,Rear-Wheel Drive,Premium,30,Automatic (S6),Minicompact Cars,BRZ
2022,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,29,Manual 6-spd,Small SUV 4WD,Leaf
2022,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small SUV 4WD,718
2022,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,Q60
2024,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small SUV 4WD,Crosstrek
2024,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,Crosstrek
2023,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small SUV 4WD,Crosstrek
2023,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,29,Manual 6-spd,Small SUV 4WD,Crosstrek
2023,Subaru,Crosstrek ,4,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,Crosstrek
2024,Subaru,Crosstrek Wilderness ,4,All-Wheel Drive,Regular,29,Automatic (AV-S8),Small SUV 4WD,Crosstrek
2022,Subaru,Forester ,4,All-Wheel Drive,Regular,33,Automatic (AV-S7),Small SUV 4WD,RC
2024,Subaru,Forester ,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small SUV 4WD,Forester
2023,Subaru,Forester ,4,All-Wheel Drive,Regular,33,Automatic (AV-S7),Small SUV 4WD,Forester
2022,Subaru,Forester Wilderness ,4,All-Wheel Drive,Regular,28,Automatic (AV-S8),Small SUV 4WD,Yukon
2024,Subaru,Forester Wilderness ,4,All-Wheel Drive,Regular,28,Automatic (AV-S8),Small SUV 4WD,Forester
2023,Subaru,Forester Wilderness ,4,All-Wheel Drive,Regular,28,Automatic (AV-S8),Small SUV 4WD,Forester
2024,Subaru,Impreza,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small Station Wagons,Impreza
2024,Subaru,Impreza,4,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small Station Wagons,Impreza
2022,Subaru,Impreza 4-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Midsize Cars,Tahoe
2022,Subaru,Impreza 4-Door,4,All-Wheel Drive,Regular,31,Manual 5-spd,Midsize Cars,1500
2023,Subaru,Impreza 4-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Midsize Cars,Impreza
2023,Subaru,Impreza 4-Door,4,All-Wheel Drive,Regular,31,Manual 5-spd,Midsize Cars,Impreza
2022,Subaru,Impreza 5-Door,4,All-Wheel Drive,Regular,31,Manual 5-spd,Small Station Wagons,Grand Cherokee
2022,Subaru,Impreza 5-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Small Station Wagons,Sierra
2023,Subaru,Impreza 5-Door,4,All-Wheel Drive,Regular,31,Manual 5-spd,Small Station Wagons,Impreza
2023,Subaru,Impreza 5-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Small Station Wagons,Impreza
2022,Subaru,Impreza Sport 4-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Midsize Cars,C-Class
2023,Subaru,Impreza Sport 4-Door,4,All-Wheel Drive,Regular,36,Automatic (AV-S7),Midsize Cars,Impreza
2022,Subaru,Impreza Sport 5-Door,4,All-Wheel Drive,Regular,35,Automatic (AV-S7),Small Station Wagons,GLB-Class
2022,Subaru,Impreza Sport 5-Door,4,All-Wheel Drive,Regular,30,Manual 5-spd,Small Station Wagons,Wrangler
2023,Subaru,Impreza Sport 5-Door,4,All-Wheel Drive,Regular,30,Manual 5-spd,Small Station Wagons,Impreza
2023,Subaru,Impreza Sport 5-Door,4,All-Wheel Drive,Regular,35,Automatic (AV-S7),Small Station Wagons,Impreza
2022,Subaru,Legacy ,4,All-Wheel Drive,Regular,35,Automatic (AV-S8),Large Cars,EV6
2022,Subaru,Legacy ,4,All-Wheel Drive,Regular,32,Automatic (AV-S8),Large Cars,EV6
2023,Subaru,Legacy ,4,All-Wheel Drive,Regular,31,Automatic (AV-S8),Large Cars,Legacy
2023,Subaru,Legacy ,4,All-Wheel Drive,Regular,35,Automatic (AV-S8),Large Cars,Legacy
2024,Subaru,Legacy ,4,All-Wheel Drive,Regular,35,Automatic (AV-S8),Midsize Cars,Legacy
2024,Subaru,Legacy ,4,All-Wheel Drive,Regular,31,Automatic (AV-S8),Midsize Cars,Legacy
2022,Subaru,Outback ,4,All-Wheel Drive,Regular,30,Automatic (AV-S8),Small SUV 4WD,Escape
2022,Subaru,Outback ,4,All-Wheel Drive,Regular,33,Automatic (AV-S8),Small SUV 4WD,Giulia
2024,Subaru,Outback ,4,All-Wheel Drive,Regular,29,Automatic (AV-S8),Small SUV 4WD,Outback
2024,Subaru,Outback ,4,All-Wheel Drive,Regular,32,Automatic (AV-S8),Small SUV 4WD,Outback
2023,Subaru,Outback ,4,All-Wheel Drive,Regular,32,Automatic (AV-S8),Small SUV 4WD,Outback
2023,Subaru,Outback ,4,All-Wheel Drive,Regular,29,Automatic (AV-S8),Small SUV 4WD,Outback
2022,Subaru,Outback Wilderness ,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Small SUV 4WD,Model Y
2024,Subaru,Outback Wilderness ,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Small SUV 4WD,Outback
2023,Subaru,Outback Wilderness ,4,All-Wheel Drive,Regular,26,Automatic (AV-S8),Small SUV 4WD,Outback
2022,Subaru,WRX,4,All-Wheel Drive,Premium,26,Manual 6-spd,Midsize Cars,Mustang Mach-E
2022,Subaru,WRX,4,All-Wheel Drive,Premium,25,Automatic (AV-S8),Midsize Cars,Mustang Mach-E
2024,Subaru,WRX,4,All-Wheel Drive,Premium,26,Manual 6-spd,Midsize Cars,WRX
2024,Subaru,WRX,4,All-Wheel Drive,Premium,25,Automatic (AV-S8),Midsize Cars,WRX
2023,Subaru,WRX,4,All-Wheel Drive,Premium,25,Automatic (AV-S8),Midsize Cars,WRX
2023,Subaru,WRX,4,All-Wheel Drive,Premium,26,Manual 6-spd,Midsize Cars,WRX
2022,Toyota,4Runner ,6,Rear-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 2WD,Corolla
2024,Toyota,4Runner ,6,Rear-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 2WD,4Runner
2023,Toyota,4Runner ,6,Rear-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 2WD,4Runner
2022,Toyota,4Runner ,6,All-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,Mirage
2022,Toyota,4Runner ,6,Part-time 4-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,Mirage
2024,Toyota,4Runner ,6,All-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,4Runner
2024,Toyota,4Runner ,6,Part-time 4-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,4Runner
2023,Toyota,4Runner ,6,Part-time 4-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,4Runner
2023,Toyota,4Runner ,6,All-Wheel Drive,Regular,19,Automatic (S5),Standard SUV 4WD,4Runner
2022,Toyota,Avalon,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,Ghibli
2022,Toyota,Avalon Hybrid,4,Front-Wheel Drive,Regular,43,Automatic (AV-S6),Midsize Cars,Colorado
2022,Toyota,Avalon Hybrid XLE,4,Front-Wheel Drive,Regular,44,Automatic (AV-S6),Midsize Cars,1500
2022,Toyota,Avalon XLE,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,1500
2022,Toyota,C-HR,4,Front-Wheel Drive,Regular,31,Automatic (AV-S7),Compact Cars,Niro
2022,Toyota,Camry,6,Front-Wheel Drive,Regular,33,Automatic (S8),Midsize Cars,CLA-Class
2024,Toyota,Camry,6,Front-Wheel Drive,Regular,33,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry,6,Front-Wheel Drive,Regular,33,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry  LE/SE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,UX
2024,Toyota,Camry  LE/SE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry  LE/SE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry  XLE/XSE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Continental
2024,Toyota,Camry  XLE/XSE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry  XLE/XSE,4,All-Wheel Drive,Regular,34,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry Hybrid LE,4,Front-Wheel Drive,Regular,53,Automatic (AV-S6),Midsize Cars,IS
2024,Toyota,Camry Hybrid LE,4,Front-Wheel Drive,Regular,53,Automatic (AV-S6),Midsize Cars,Camry
2023,Toyota,Camry Hybrid LE,4,Front-Wheel Drive,Regular,53,Automatic (AV-S6),Midsize Cars,Camry
2022,Toyota,Camry Hybrid SE/XLE/XSE,4,Front-Wheel Drive,Regular,47,Automatic (AV-S6),Midsize Cars,Q50
2024,Toyota,Camry Hybrid SE/XLE/XSE,4,Front-Wheel Drive,Regular,47,Automatic (AV-S6),Midsize Cars,Camry
2023,Toyota,Camry Hybrid SE/XLE/XSE,4,Front-Wheel Drive,Regular,47,Automatic (AV-S6),Midsize Cars,Camry
2022,Toyota,Camry LE/SE,4,Front-Wheel Drive,Regular,39,Automatic (S8),Midsize Cars,Civic
2024,Toyota,Camry LE/SE,4,Front-Wheel Drive,Regular,39,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry LE/SE,4,Front-Wheel Drive,Regular,39,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry TRD,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,Accord
2024,Toyota,Camry TRD,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry TRD,6,Front-Wheel Drive,Regular,31,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry XLE/XSE,4,Front-Wheel Drive,Regular,38,Automatic (S8),Midsize Cars,Silverado
2024,Toyota,Camry XLE/XSE,4,Front-Wheel Drive,Regular,38,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry XLE/XSE,4,Front-Wheel Drive,Regular,38,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Camry XSE,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,Kona
2024,Toyota,Camry XSE,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,Camry
2023,Toyota,Camry XSE,6,Front-Wheel Drive,Regular,32,Automatic (S8),Midsize Cars,Camry
2022,Toyota,Corolla,4,Front-Wheel Drive,Regular,39,Manual 6-spd,Compact Cars,Tahoe
2022,Toyota,Corolla,4,Front-Wheel Drive,Regular,36,Manual 6-spd,Compact Cars,Sierra
2022,Toyota,Corolla,4,Front-Wheel Drive,Regular,38,Automatic (variable gear ratios),Compact Cars,Sierra
2022,Toyota,Corolla,4,Front-Wheel Drive,Regular,40,Automatic (AV-S10),Compact Cars,Suburban
2024,Toyota,Corolla,4,Front-Wheel Drive,Regular,40,Automatic (AV-S10),Compact Cars,Corolla
2024,Toyota,Corolla,4,Front-Wheel Drive,Regular,41,Automatic (AV-S10),Compact Cars,Corolla
2023,Toyota,Corolla,4,Front-Wheel Drive,Regular,41,Automatic (AV-S10),Compact Cars,Corolla
2023,Toyota,Corolla,4,Front-Wheel Drive,Regular,40,Automatic (AV-S10),Compact Cars,Corolla
2022,Toyota,Corolla APEX,4,Front-Wheel Drive,Regular,36,Manual 6-spd,Compact Cars,Grand Cherokee
2022,Toyota,Corolla APEX,4,Front-Wheel Drive,Regular,38,Automatic (AV-S10),Compact Cars,Cayenne
2022,Toyota,Corolla Cross,4,Front-Wheel Drive,Regular,33,Automatic (AV-S10),Small SUV 2WD,Grand Cherokee
2024,Toyota,Corolla Cross,4,Front-Wheel Drive,Regular,33,Automatic (AV-S10),Small SUV 2WD,Corolla Cross
2023,Toyota,Corolla Cross,4,Front-Wheel Drive,Regular,33,Automatic (AV-S10),Small SUV 2WD,Corolla Cross
2022,Toyota,Corolla Cross ,4,All-Wheel Drive,Regular,32,Automatic (AV-S10),Small SUV 4WD,Q4 e-tron
2023,Toyota,Corolla Cross ,4,All-Wheel Drive,Regular,32,Automatic (AV-S10),Small SUV 4WD,Corolla Cross
2024,Toyota,Corolla Cross ,4,All-Wheel Drive,Regular,31,Automatic (AV-S10),Small SUV 4WD,Corolla Cross
2024,Toyota,Corolla Cross Hybrid ,4,All-Wheel Drive,Regular,38,Automatic (AV-S6),Small SUV 4WD,Corolla Cross
2023,Toyota,Corolla Cross Hybrid ,4,All-Wheel Drive,Regular,38,Automatic (AV-S6),Small SUV 4WD,Corolla Cross
2022,Toyota,Corolla Hatchback,4,Front-Wheel Drive,Regular,36,Manual 6-spd,Compact Cars,Altima
2022,Toyota,Corolla Hatchback,4,Front-Wheel Drive,Regular,41,Automatic (AV-S10),Compact Cars,Altima
2024,Toyota,Corolla Hatchback,4,Front-Wheel Drive,Regular,41,Automatic (AV-S10),Compact Cars,Corolla
2023,Toyota,Corolla Hatchback,4,Front-Wheel Drive,Regular,41,Automatic (AV-S10),Compact Cars,Corolla
2022,Toyota,Corolla Hatchback XSE,4,Front-Wheel Drive,Regular,38,Automatic (AV-S10),Compact Cars,AMG GT
2024,Toyota,Corolla Hatchback XSE,4,Front-Wheel Drive,Regular,38,Automatic (AV-S10),Compact Cars,Corolla
2023,Toyota,Corolla Hatchback XSE,4,Front-Wheel Drive,Regular,38,Automatic (AV-S10),Compact Cars,Corolla
2022,Toyota,Corolla Hybrid,4,Front-Wheel Drive,Regular,52,Automatic (variable gear ratios),Compact Cars,Gladiator
2024,Toyota,Corolla Hybrid,4,Front-Wheel Drive,Regular,43,Automatic (variable gear ratios),Compact Cars,Corolla
2024,Toyota,Corolla Hybrid,4,Front-Wheel Drive,Regular,46,Automatic (variable gear ratios),Compact Cars,Corolla
2023,Toyota,Corolla Hybrid,4,Front-Wheel Drive,Regular,46,Automatic (variable gear ratios),Compact Cars,Corolla
2023,Toyota,Corolla Hybrid,4,Front-Wheel Drive,Regular,43,Automatic (variable gear ratios),Compact Cars,Corolla
2024,Toyota,Corolla Hybrid ,4,All-Wheel Drive,Regular,44,Automatic (variable gear ratios),Compact Cars,Corolla
2024,Toyota,Corolla Hybrid ,4,All-Wheel Drive,Regular,41,Automatic (variable gear ratios),Compact Cars,Corolla
2023,Toyota,Corolla Hybrid ,4,All-Wheel Drive,Regular,44,Automatic (variable gear ratios),Compact Cars,Corolla
2023,Toyota,Corolla Hybrid ,4,All-Wheel Drive,Regular,41,Automatic (variable gear ratios),Compact Cars,Corolla
2022,Toyota,Corolla XLE,4,Front-Wheel Drive,Regular,37,Automatic (variable gear ratios),Compact Cars,F150
2022,Toyota,Corolla XSE,4,Front-Wheel Drive,Regular,38,Automatic (AV-S10),Compact Cars,e-tron
2024,Toyota,Crown ,4,All-Wheel Drive,Regular,32,Automatic (AV-S6),Midsize Cars,Crown
2024,Toyota,Crown ,4,All-Wheel Drive,Regular,41,Automatic (variable gear ratios),Midsize Cars,Crown
2023,Toyota,Crown ,4,All-Wheel Drive,Regular,41,Automatic (variable gear ratios),Midsize Cars,Crown
2023,Toyota,Crown ,4,All-Wheel Drive,Regular,32,Automatic (AV-S6),Midsize Cars,Crown
2022,Toyota,GR 86,4,Rear-Wheel Drive,Premium,27,Manual 6-spd,Minicompact Cars,Charger
2022,Toyota,GR 86,4,Rear-Wheel Drive,Premium,31,Automatic (S6),Minicompact Cars,i4
